0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05107755,0.02901089,0.02903158,0.02585094,0.02259389,0.0225955,0.02264304,0.02260282,0.02258974,0.02426799,0.02579925,0.02579295,0.02579295,0.02578101,0.02581676,0.02581676,0.02583371,0.02581438,0.02581438,0.02363336,0.02258912,0.02258654,0.02257214,0.02276132,0.02580873,0.02581047,0.02581047,0.02278529,0.02902416,0.02902416,0.02615425,0.02259518,0.0225967,0.02579963,0.02579963,0.02578642,0.02581672,0.02581672,0.02582146,0.02582629,0.02388457,0.02257144,0.02257144,0.02256943,0.02256242,0.0225821,0.0225821,0.02258,0.02258,0.02257392,0.02256739,0.02256739,0.02257032,0.02257032,0.02259107,0.01936277,0.01936277,0.01935268,0.02262752,0.02548329,0.02149003,0.01796402,0.01721159,0.01721786,0.01747806,0.01937081,0.01937081,0.0193712,0.0193712,0.019357,0.01944261,0.01937415,0.01805812,0.0180603,0.01837744,0.01923067,0.01936271,0.01936271,0.01936007,0.02023999,0.02359598,0.0231451,0.02195857,0.01975669,0.01947589,0.01999867,0.02080115,0.02031581,0.02023822,0.01968213,0.02007657,0.02144982,0.0225923,0.02197914,0.0225983,0.02259214,0.02259214,0.02255967,0.02212101,0.02257978,0.02256381,0.02258172,0.02256373,0.02109856,0.01934905,0.01934905,0.01936207,0.01937094,0.01937094,0.01937119,0.01937119,0.01936888,0.01934363,0.01934363,0.01856595,0.01936211,0.02171325,0.02260343,0.02258028,0.02239037,0.02078481,0.01935874,0.01829473,0.01733963,0.01721264,0.01720106,0.01719403,0.01841566,0.02066993,0.02140047,0.01913549,0.01732489,0.01717687,0.01725195,0.01824436,0.01779839,0.01721347,0.01720773,0.01720773,0.01720693,0.01791852,0.02130989,0.02389661,0.02541904,0.02920506,0.03244666,0.03363791,0.02859585,0.02582453,0.02390181,0.02147518,0.01935104,0.02135803,0.0267931,0.03465023,0.03525468,0.03547351,0.03546732,0.03365883,0.03222908,0.03229262,0.03555752,0.03854056,0.03860865,0.03489114,0.03050447,0.028783,0.02715664,0.02640452,0.02323188,0.02259877,0.02330006,0.02472297,0.02670414,0.03562624,0.04688176,0.0531588,0.05267467,0.05265008,0.05154712,0.04899151,0.04568527,0.03673416,0.03127094,0.02941419,0.02692392,0.02693504,0.0274508;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02496719,0.02402019,0.02224298,0.02224298,0.02224265,0.02224149,0.02224149,0.02224971,0.02415622,0.0248674,0.024312,0.02358353,0.023526,0.02535682,0.02541499,0.02539738,0.02540335,0.02339097,0.02221208,0.02221706,0.02221706,0.02224682,0.02225155,0.02193467,0.02221051,0.02225154,0.02223856,0.02223859,0.02223859,0.0222455,0.02190167,0.01865187,0.01693764,0.01694503,0.01694503,0.01906602,0.01908343,0.02032826,0.02220515,0.02218467,0.01903955,0.01906521,0.02015013,0.02118864,0.02118793,0.02118793,0.0211687,0.0211687,0.02118015,0.02210207,0.02449827,0.02268459,0.02222426,0.02135539,0.0191146,0.01910204,0.01910204,0.01909706,0.01909706,0.02228098,0.02227852,0.02225327,0.02177873,0.01911552,0.01911552,0.01725116,0.02226219,0.02230575,0.02328077,0.02542627,0.02543673,0.02543673,0.02224377,0.02224377,0.02223881,0.02226563,0.02226563,0.02224318,0.02108824,0.02114988,0.02181978,0.02224693,0.02224693,0.02223165,0.02506719,0.02541387,0.02542412,0.02528417,0.02456293,0.02390816,0.02313571,0.02226278,0.02225592,0.02225592,0.0222518,0.02224468,0.02106545,0.01914994,0.01783813,0.01694392,0.01695579,0.01695579,0.01891851,0.02168339,0.02223996,0.0219775,0.02167608,0.02140902,0.01955397,0.01744339,0.01692996,0.01695543,0.01767819,0.01981448,0.02225418,0.02225418,0.02226524,0.02224898,0.01987715,0.01906337,0.01906337,0.01907735,0.02062177,0.02223307,0.02274366,0.02224701,0.02194216,0.01948044,0.0190712,0.0200803,0.02223618,0.02203301,0.01908551,0.01734089,0.0169156,0.01789629,0.01902832,0.01902832,0.0194916,0.02096224,0.02224599,0.02224599,0.02224107,0.02326393,0.02544572,0.02352364,0.02225717,0.02222479,0.02224027,0.02499869,0.02540436,0.02318811,0.02115881,0.02029501,0.01954402,0.019057,0.019057,0.0200665,0.02168299,0.02353341,0.02517559,0.02540927,0.02541093,0.0234291,0.02317809,0.02342433,0.02178907,0.02006199,0.01923738,0.02129636,0.02225637,0.02224652,0.02224233,0.02224233,0.02222173,0.02247383,0.02523621,0.03079008,0.03177611,0.03137016,0.02944336,0.02738127,0.0254198,0.02537725,0.03095654,0.04160735,0.05190622,0.0518863,0.05191127,0.05254489,0.05469098,0.05302643,0.05170915;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02715124,0.022799,0.02231814,0.02276069,0.02481525,0.02468824,0.02249469,0.02234315,0.02233612,0.02234075,0.02234075,0.02235417,0.02235417,0.0218761,0.01937703,0.01999455,0.023429,0.02267664,0.01926206,0.01913335,0.01914069,0.01882713,0.02037384,0.0208575,0.02091696,0.02055842,0.01967729,0.02005483,0.0200533,0.0200533,0.02124534,0.02231995,0.02231995,0.02252359,0.02413116,0.02549983,0.02548993,0.02550445,0.02303938,0.02157916,0.02158997,0.02234256,0.02234036,0.02234036,0.02233097,0.02071365,0.01916295,0.02025957,0.02234485,0.0223285,0.01806199,0.01702089,0.01700882,0.01702421,0.0183376,0.01842359,0.01701492,0.01703784,0.01703784,0.01702512,0.01702512,0.01701876,0.01702342,0.01702342,0.01915511,0.01913485,0.01913485,0.01932496,0.02234234,0.02234234,0.0223318,0.0223105,0.0223105,0.02231947,0.02231947,0.02232288,0.02234852,0.02234852,0.02336564,0.02435082,0.02554411,0.02416328,0.02191555,0.02030854,0.01914186,0.01914186,0.02067751,0.02350904,0.02530238,0.02551405,0.02552109,0.0255211,0.02363232,0.02232986,0.02346325,0.02438046,0.0223596,0.02231934,0.02234281,0.02317126,0.02284109,0.02186569,0.02214186,0.02234859,0.02233992,0.02233992,0.02233334,0.02233334,0.02231925,0.02347128,0.02242761,0.02085898,0.0193505,0.01915968,0.01915657,0.01914742,0.02063874,0.02196868,0.02147546,0.02076628,0.01914582,0.01912296,0.01912296,0.01911201,0.02034015,0.02451357,0.02554699,0.0255442,0.0255442,0.02501572,0.02357238,0.02192674,0.01962533,0.01842313,0.01702476,0.01701957,0.01701957,0.01725502,0.01904303,0.01911267,0.01911112,0.01942305,0.02094841,0.0224272,0.02421116,0.02554359,0.0255317,0.0255317,0.02550927,0.02617618,0.02538694,0.02655929,0.0274138,0.0257067,0.02353082,0.02232473,0.02223419,0.02161501,0.02133039,0.02198462,0.02231553,0.02231282,0.02233908,0.02233908,0.0223408,0.02232775,0.02232776,0.0223321,0.0223321,0.02190764,0.0212443,0.0212522,0.0212522,0.02125334,0.02117947,0.01980256,0.0191493,0.0191493,0.01913964,0.01987725
